kfl00001_0060	Cre12.g484700
kfl00110_0070	Cre06.g268200
kfl00110_0080	Cre08.g369000
kfl00110_0110	Cre01.g033950
kfl00110_0120	Cre03.g158500
kfl00110_0130	Cre16.g648600
kfl00110_0140	Cre13.g603700
kfl00110_0150	Cre12.g484050
kfl00110_0160	Cre12.g489700
kfl00110_0170	Cre02.g115300
kfl00110_0180	Cre09.g411200
kfl00110_0200	Cre08.g360750
kfl00110_0220	Cre09.g408851
kfl00110_0240	Cre16.g664000
kfl00110_0260	Cre08.g363750
kfl00110_0290	Cre16.g667451
kfl00110_0300	Cre16.g648600
kfl00110_0310	Cre08.g379175
kfl00110_0320	Cre14.g613700
kfl00110_0340	Cre10.g449050
kfl00110_0350	Cre08.g362900
kfl00110_0360	Cre10.g437150
kfl00111_0030	Cre12.g549300
kfl00111_0040	Cre02.g105200
kfl00111_0060	Cre12.g511400
kfl00111_0070	Cre07.g355250
kfl00111_0100	Cre01.g017100
kfl00111_0110	Cre16.g695950
kfl00111_0130	Cre02.g108800
kfl00111_0170	Cre02.g084350
kfl00111_0180	Cre16.g682900
kfl00111_0190	Cre09.g414200
kfl00111_0210	Cre04.g213904
kfl00111_0280	Cre09.g389356
kfl00111_0260	Cre07.g320200
kfl00111_0310	Cre03.g166700
kfl00111_0320	Cre13.g602850
kfl00111_0330	Cre05.g235400
kfl00112_0010	Cre06.g262800
kfl00112_0020	Cre03.g210625
kfl00112_0040	Cre17.g741150
kfl00112_0050	Cre12.g532050
kfl00112_0070	Cre03.g207900
kfl00112_0080	Cre05.g242350
kfl00112_0090	Cre01.g026250
kfl00112_0110	Cre07.g321100
kfl00112_0130	Cre01.g033350
kfl00112_0140	Cre12.g542569
kfl00112_0150	Cre12.g542569
kfl00112_0160	Cre17.g722000
kfl00112_0170	Cre08.g375850
kfl00112_0190	Cre09.g400400
kfl00112_0200	Cre06.g250750
kfl00112_0210	Cre12.g532050
kfl00112_0230	Cre10.g447850
kfl00113_0020	Cre05.g237600
kfl00113_0040	Cre17.g740000
kfl00113_0050	Cre03.g173850
kfl00113_0060	Cre02.g078750
kfl00113_0080	Cre16.g686002
kfl00113_0090	Cre02.g113550
kfl00113_0100	Cre17.g718250
kfl00113_0110	Cre12.g559850
kfl00113_0130	Cre13.g580750
kfl00113_0140	Cre08.g378850
kfl00113_0150	Cre04.g231222
kfl00113_0160	Cre08.g375400
kfl00113_0180	Cre08.g375400
kfl00113_0190	Cre12.g504000
kfl00113_0200	Cre06.g252150
kfl00113_0230	Cre02.g087551
kfl00113_0240	Cre02.g087551
kfl00113_0250	Cre02.g096800
kfl00113_0260	Cre01.g006150
kfl00113_0290	Cre07.g325050
kfl00113_0300	Cre06.g278850
kfl00114_0010	Cre12.g515250
kfl00114_0020	Cre10.g466700
kfl00114_0050	Cre03.g174000
kfl00114_0060	Cre01.g017500
kfl00114_0070	Cre02.g107300
kfl00114_0090	Cre12.g492250
kfl00114_0110	Cre12.g515850
kfl00114_0120	Cre09.g399626
kfl00114_0140	Cre07.g325150
kfl00114_0170	Cre07.g328600
kfl00114_0180	Cre06.g258150
kfl00114_0200	Cre12.g498100
kfl00114_0210	Cre07.g356600
kfl00114_0220	Cre13.g586200
kfl00114_0230	Cre02.g142150
kfl00114_0240	Cre03.g146507
kfl00114_0250	Cre06.g256420
kfl00115_0030	Cre13.g562400
kfl00115_0050	Cre03.g149500
kfl00115_0070	Cre17.g704400
kfl00115_0080	Cre05.g230600
kfl00115_0100	Cre03.g164150
kfl00115_0110	Cre08.g358568
kfl00115_0120	Cre03.g167450
kfl00115_0150	Cre07.g324400
kfl00115_0160	Cre01.g043000
kfl00115_0190	Cre07.g325740
kfl00115_0200	Cre16.g649600
kfl00115_0240	Cre02.g074050
kfl00115_0250	Cre14.g630871
kfl00115_0255	Cre05.g234652
kfl00115_0260	Cre09.g398200
kfl00116_0030	Cre14.g624400
kfl00116_0060	Cre05.g248150
kfl00116_0080	Cre17.g710200
kfl00116_0090	Cre06.g258200
kfl00116_0100	Cre12.g516550
kfl00116_0140	Cre12.g518550
kfl00116_0170	Cre12.g532050
kfl00116_0180	Cre02.g144005
kfl00116_0220	Cre07.g339250
kfl00116_0230	Cre06.g256250
kfl00116_0240	Cre12.g533550
kfl00116_0260	Cre09.g395800
kfl00116_0270	Cre02.g086076
kfl00116_0300	Cre08.g364300
kfl00117_0060	Cre02.g120150
kfl00117_0070	Cre03.g156700
kfl00117_0090	Cre07.g313500
kfl00117_0100	Cre05.g244000
kfl00117_0110	Cre03.g156500
kfl00117_0140	Cre16.g673900
kfl00117_0150	Cre06.g267150
kfl00117_0160	Cre03.g150950
kfl00117_0190	Cre03.g167150
kfl00117_0200	Cre16.g667150
kfl00117_0210	Cre06.g259900
kfl00117_0220	Cre16.g673281
kfl00117_0250	Cre10.g460300
kfl00118_0010	Cre11.g480000
kfl00118_0020	Cre03.g189550
kfl00118_0030	Cre07.g342750
kfl00118_0040	Cre02.g083750
kfl00118_0050	Cre13.g580650
kfl00118_0090	Cre06.g256300
kfl00118_0110	Cre09.g395621
kfl00118_0120	Cre14.g624350
kfl00118_0140	Cre12.g552200
kfl00118_0150	Cre05.g235186
kfl00118_0160	Cre13.g567050
kfl00118_0190	Cre08.g360200
kfl00118_g23	Cre08.g360200
kfl00118_0210	Cre09.g390000
kfl00118_0220	Cre06.g266900
kfl00118_0240	Cre08.g370300
kfl00118_0250	Cre10.g436350
kfl00118_0270	Cre07.g313122
kfl00118_0280	Cre13.g566300
kfl00118_0310	Cre09.g398252
kfl00118_0320	Cre11.g477625
kfl00118_0330	Cre16.g668650
kfl00118_0340	Cre03.g205600
kfl00118_0360	Cre08.g370601
kfl00119_0010	Cre04.g226150
kfl00119_0030	Cre03.g149650
kfl00119_0040	Cre03.g149650
kfl00119_0070	Cre17.g731050
kfl00119_0090	Cre01.g012700
kfl00119_0100	Cre01.g031850
kfl00119_0110	Cre11.g467690
kfl00119_0140	Cre12.g526701
kfl00119_0150	Cre16.g671050
kfl00119_0160	Cre02.g115300
kfl00119_0170	Cre06.g297900
kfl00119_0185	Cre17.g731050
kfl00120_0010	Cre12.g548250
kfl00120_0030	Cre10.g455700
kfl00120_0040	Cre01.g003850
kfl00120_0050	Cre02.g088200
kfl00120_0060	Cre08.g381950
kfl00120_0100	Cre12.g542450
kfl00120_0110	Cre17.g712250
kfl00120_0140	Cre08.g364000
kfl00120_0150	Cre02.g095070
kfl00120_0160	Cre12.g548400
kfl00120_0170	Cre11.g480650
kfl00120_0180	Cre16.g691500
kfl00120_0210	Cre07.g350550
kfl00120_0230	Cre17.g732850
kfl00120_0240	Cre06.g254650
kfl00120_0250	Cre16.g685900
kfl00120_0260	Cre12.g524500
kfl00120_0270	Cre10.g465550
kfl00120_0290	Cre07.g357600
kfl00121_0010	Cre01.g022350
kfl00121_0020	Cre01.g030300
kfl00121_0030	Cre09.g392282
kfl00121_0040	Cre03.g190500
kfl00121_0050	Cre03.g156150
kfl00121_0060	Cre10.g425100
kfl00121_0070	Cre09.g390986
kfl00121_0080	Cre03.g155800
kfl00121_0090	Cre09.g416200
kfl00121_0110	Cre02.g147650
kfl00121_0120	Cre05.g233300
kfl00121_0140	Cre05.g232550
kfl00121_0150	Cre06.g291250
kfl00121_0160	Cre05.g232550
kfl00121_0170	Cre12.g556911
kfl00121_0210	Cre12.g553700
kfl00121_0220	Cre16.g689250
kfl00122_0010	Cre03.g168550
kfl00122_0020	Cre03.g168550
kfl00122_0030	Cre12.g539100
kfl00122_0040	Cre04.g227400
kfl00122_0060	Cre12.g529651
kfl00122_0070	Cre15.g635350
kfl00122_0100	Cre04.g227400
kfl00122_0110	Cre07.g313850
kfl00122_0130	Cre04.g231516
kfl00122_0150	Cre02.g077350
kfl00122_0160	Cre12.g496950
kfl00122_0190	Cre09.g415200
kfl00122_0210	Cre06.g285150
kfl00123_0030	Cre03.g193900
kfl00123_0040	Cre08.g382350
kfl00123_0060	Cre02.g144700
kfl00123_0070	Cre01.g053360
kfl00123_0080	Cre12.g556228
kfl00123_0110	Cre03.g168550
kfl00123_0120	Cre16.g676050
kfl00123_0130	Cre07.g325050
kfl00123_0140	Cre12.g513000
kfl00124_0010	Cre06.g309050
kfl00124_0020	Cre01.g009650
kfl00124_0025	Cre01.g009650
kfl00124_0040	Cre07.g326950
kfl00124_0070	Cre06.g251800
kfl00124_0080	Cre16.g648600
kfl00124_0090	Cre02.g076850
kfl00124_0110	Cre02.g079700
kfl00124_0120	Cre01.g000600
kfl00124_0140	Cre13.g604750
kfl00124_0160	Cre12.g531450
kfl00124_0180	Cre13.g590550
kfl00124_0200	Cre07.g324600
kfl00124_0210	Cre03.g192350
kfl00124_0230	Cre12.g537000
kfl00124_0250	Cre04.g215600
kfl00124_0260	Cre03.g195650
kfl00124_0270	Cre05.g242350
kfl00124_0290	Cre14.g629300
kfl00124_0300	Cre13.g567750
kfl00124_0310	Cre03.g163200
kfl00124_0330	Cre10.g447500
kfl00124_0350	Cre07.g337000
kfl00125_0010	Cre12.g515550
kfl00125_0020	Cre03.g158550
kfl00125_0030	Cre12.g492250
kfl00125_0040	Cre06.g296600
kfl00125_0050	Cre16.g689950
kfl00125_0060	Cre02.g095113
kfl00125_0070	Cre16.g657450
kfl00125_0090	Cre11.g480800
kfl00125_0100	Cre03.g207150
kfl00125_0110	Cre03.g197400
kfl00125_0120	Cre12.g491500
kfl00125_0130	Cre02.g092900
kfl00125_0140	Cre12.g506650
kfl00125_0150	Cre12.g529100
kfl00125_0160	Cre12.g527500
kfl00125_0170	Cre12.g528750
kfl00125_0180	Cre12.g526950
kfl00125_0190	Cre13.g591150
kfl00125_0200	Cre17.g727950
kfl00125_0210	Cre16.g683437
kfl00125_0230	Cre12.g521950
kfl00125_0250	Cre10.g466350
kfl00125_0260	Cre14.g625300
kfl00125_0270	Cre11.g467617
kfl00126_0010	Cre16.g658450
kfl00126_0040	Cre10.g444250
kfl00126_0050	Cre11.g467770
kfl00126_0060	Cre01.g039950
kfl00126_0070	Cre04.g219200
kfl00126_0080	Cre13.g587750
kfl00126_0090	Cre16.g685650
kfl00126_0100	Cre12.g541800
kfl00126_0110	Cre03.g206452
kfl00126_0120	Cre16.g655450
kfl00126_0130	Cre01.g014350
kfl00126_0140	Cre04.g212401
kfl00126_0150	Cre06.g268550
kfl00126_0160	Cre08.g365800
kfl00126_0170	Cre12.g524300
kfl00126_0180	Cre16.g694204
kfl00126_0190	Cre16.g676650
kfl00126_0200	Cre12.g529150
kfl00126_0210	Cre16.g664700
kfl00126_0220	Cre14.g620350
kfl00126_0230	Cre13.g581550
kfl00126_0260	Cre06.g300250
kfl00126_0270	Cre17.g711050
kfl00127_0030	Cre03.g191850
kfl00127_0040	Cre06.g278210
kfl00127_0050	Cre03.g164900
kfl00127_0060	Cre16.g653700
kfl00127_0070	Cre16.g691750
kfl00127_0090	Cre14.g613134
kfl00127_0110	Cre03.g197700
kfl00127_0120	Cre13.g578100
kfl00127_0140	Cre10.g427300
kfl00127_0150	Cre13.g579100
kfl00127_0155	Cre12.g492450
kfl00127_0160	Cre13.g573000
kfl00127_0170	Cre08.g358555
kfl00127_0190	Cre10.g447550
kfl00127_0200	Cre14.g611552
kfl00127_0210	Cre13.g581550
kfl00128_0010	Cre06.g299850
kfl00128_0020	Cre10.g443350
kfl00128_0030	Cre08.g359900
kfl00128_0040	Cre14.g617300
kfl00128_0050	Cre01.g026600
kfl00128_0060	Cre06.g278097
kfl00128_0070	Cre02.g101250
kfl00128_0090	Cre10.g436950
kfl00128_0120	Cre11.g467785
kfl00128_0140	Cre01.g056331
kfl00128_0150	Cre12.g522400
kfl00128_0170	Cre06.g262250
kfl00128_0180	Cre10.g437350
kfl00128_0190	Cre02.g109950
kfl00128_0200	Cre01.g013800
kfl00128_0210	Cre12.g531400
kfl00128_0230	Cre03.g177500
kfl00128_0240	Cre09.g401738
kfl00128_0250	Cre03.g207900
kfl00128_0270	Cre16.g672350
kfl00128_0290	Cre07.g338400
kfl00129_0010	Cre16.g650151
kfl00129_0020	Cre05.g240500
kfl00129_0030	Cre03.g166650
kfl00129_0040	Cre12.g507400
kfl00129_0060	Cre02.g115250
kfl00129_0070	Cre06.g296400
kfl00129_0080	Cre02.g120250
kfl00129_0090	Cre01.g012500
kfl00129_0100	Cre12.g503400
kfl00129_0120	Cre07.g340950
kfl00129_0130	Cre08.g383702
kfl00129_0140	Cre09.g407110
kfl00129_0160	Cre03.g180500
kfl00129_0170	Cre03.g170900
kfl00129_0180	Cre03.g194350
kfl00129_0190	Cre13.g566000
kfl00129_0220	Cre07.g352900
kfl00129_0230	Cre01.g033300
kfl00129_0240	Cre06.g275150
kfl00129_0250	Cre09.g405400
kfl00129_0260	Cre03.g155200
kfl00129_0270	Cre12.g547300
kfl00129_0280	Cre12.g553000
kfl00130_0010	Cre10.g444550
kfl00130_0050	Cre14.g618860
kfl00130_0060	Cre14.g623650
kfl00130_0070	Cre14.g623650
kfl00130_0090	Cre07.g313700
kfl00130_0100	Cre09.g389208
kfl00130_0110	Cre02.g084550
kfl00130_0130	Cre16.g679950
kfl00130_0150	Cre15.g636300
kfl00130_0160	Cre01.g044600
kfl00130_0170	Cre19.g750597
kfl00130_0180	Cre06.g308950
kfl00130_0190	Cre02.g096900
kfl00130_0200	Cre04.g225350
kfl00130_0220	Cre16.g678000
kfl00130_0240	Cre09.g386758
kfl00130_0270	Cre12.g543350
kfl00130_0290	Cre16.g676645
kfl00130_0300	Cre16.g684100
kfl00130_0320	Cre16.g685200
kfl00131_0020	Cre09.g386736
kfl00131_0040	Cre16.g648600
kfl00131_0085	Cre01.g031500
kfl00131_0095	Cre01.g048350
kfl00131_0100	Cre01.g048350
kfl00131_0130	Cre01.g055408
kfl00131_0140	Cre07.g332500
kfl00131_0150	Cre02.g095450
kfl00131_0160	Cre17.g747647
kfl00131_0180	Cre05.g236250
kfl00131_0190	Cre10.g437150
kfl00131_0200	Cre05.g244850
kfl00132_0020	Cre10.g420561
kfl00132_0040	Cre12.g494550
kfl00132_0070	Cre01.g023400
kfl00132_0080	Cre10.g432700
kfl00132_0090	Cre14.g625200
kfl00132_0100	Cre06.g302750
kfl00132_0130	Cre06.g275050
kfl00132_0150	Cre03.g183500
kfl00132_0160	Cre03.g178050
kfl00132_0170	Cre06.g271650
kfl00132_0180	Cre12.g484350
kfl00132_0190	Cre10.g429880
kfl00132_0200	Cre07.g351550
kfl00132_0210	Cre02.g115050
kfl00132_0220	Cre06.g304750
kfl00132_0230	Cre03.g151850
kfl00132_0240	Cre17.g722150
kfl00132_0250	Cre17.g720050
kfl00133_0010	Cre06.g253975
kfl00133_0015	Cre17.g703200
kfl00133_0030	Cre07.g315150
kfl00133_0040	Cre05.g243000
kfl00133_0050	Cre10.g443550
kfl00133_0060	Cre01.g015500
kfl00133_0070	Cre09.g402108
kfl00133_0090	Cre06.g293950
kfl00133_0100	Cre03.g194850
kfl00133_0110	Cre01.g021500
kfl00133_0120	Cre06.g284900
kfl00133_0130	Cre06.g273500
kfl00133_0140	Cre03.g182950
kfl00133_0150	Cre17.g704450
kfl00133_0160	Cre08.g368000
kfl00133_0170	Cre01.g005950
kfl00133_0190	Cre03.g197350
kfl00133_0220	Cre03.g204950
kfl00133_0230	Cre16.g679400
kfl00133_0240	Cre16.g683550
kfl00133_0270	Cre16.g666150
kfl00133_0290	Cre11.g467617
kfl00134_0020	Cre14.g630200
kfl00134_0030	Cre13.g576500
kfl00134_0040	Cre17.g701700
kfl00134_0050	Cre10.g423250
kfl00134_0060	Cre09.g407700
kfl00134_0070	Cre17.g722450
kfl00134_0080	Cre17.g740000
kfl00134_0110	Cre14.g608452
kfl00134_0130	Cre03.g196450
kfl00134_0150	Cre10.g425650
kfl00134_0210	Cre14.g613100
kfl00134_0220	Cre07.g330100
kfl00134_0230	Cre06.g271800
kfl00134_0240	Cre12.g495550
kfl00134_0250	Cre17.g723150
kfl00134_0260	Cre12.g523000
kfl00134_0270	Cre07.g314351
kfl00134_0280	Cre09.g394880
kfl00135_0010	Cre17.g715750
kfl00135_0040	Cre13.g574200
kfl00135_0050	Cre06.g302100
kfl00135_0060	Cre10.g454150
kfl00135_0080	Cre09.g415700
kfl00135_0090	Cre01.g063632
kfl00135_0100	Cre07.g312350
kfl00135_0110	Cre07.g315750
kfl00135_0150	Cre01.g034050
kfl00135_0170	Cre17.g738250
kfl00135_0200	Cre16.g679750
kfl00135_0210	Cre09.g405600
kfl00135_0250	Cre03.g178100
kfl00135_0260	Cre01.g018900
kfl00135_0270	Cre10.g422450
kfl00136_0050	Cre02.g141200
kfl00136_0070	Cre17.g704400
kfl00136_0090	Cre16.g683793
kfl00136_0120	Cre10.g422201
kfl00136_0130	Cre09.g396300
kfl00136_0140	Cre12.g532050
kfl00136_0150	Cre01.g020223
kfl00136_0160	Cre16.g675958
kfl00136_0170	Cre17.g702400
kfl00136_0180	Cre16.g672753
kfl00136_0190	Cre03.g182551
kfl00136_0200	Cre12.g552851
kfl00136_0210	Cre02.g143567
kfl00136_0240	Cre10.g425100
kfl00136_0250	Cre16.g653601
kfl00136_0255	Cre10.g437150
kfl00136_0260	Cre24.g755647
kfl00136_0270	Cre01.g019850
kfl00137_0010	Cre02.g108900
kfl00137_0030	Cre16.g661150
kfl00137_0040	Cre08.g373100
kfl00137_0050	Cre10.g430750
kfl00137_0070	Cre16.g662902
kfl00137_0090	Cre17.g713850
kfl00137_0100	Cre10.g437050
kfl00137_0110	Cre12.g494450
kfl00137_0120	Cre17.g704350
kfl00137_0130	Cre10.g441950
kfl00137_0150	Cre17.g723200
kfl00137_0160	Cre06.g285150
kfl00137_0180	Cre17.g727100
kfl00137_0190	Cre17.g742500
kfl00137_0200	Cre03.g206593
kfl00137_0210	Cre04.g215950
kfl00137_0220	Cre09.g415950
kfl00137_0230	Cre09.g415950
kfl00137_0250	Cre07.g325500
kfl00137_0260	Cre01.g029100
kfl00138_0010	Cre13.g585750
kfl00138_0020	Cre03.g149650
kfl00138_0030	Cre12.g529000
kfl00138_0035	Cre09.g408600
kfl00138_0040	Cre19.g750447
kfl00138_0050	Cre09.g394065
kfl00138_0070	Cre09.g408600
kfl00138_0080	Cre07.g312750
kfl00138_0110	Cre10.g425800
kfl00138_0120	Cre07.g333450
kfl00138_0130	Cre17.g712350
kfl00138_0140	Cre13.g575300
kfl00138_0170	Cre10.g425501
kfl00138_0180	Cre10.g435550
kfl00138_0220	Cre09.g397364
kfl00139_0030	Cre12.g557100
kfl00139_0040	Cre07.g328350
kfl00139_0050	Cre14.g614250
kfl00139_0060	Cre01.g003850
kfl00139_0070	Cre09.g397993
kfl00139_0080	Cre16.g683900
kfl00139_0090	Cre12.g507250
kfl00139_0100	Cre16.g687300
kfl00139_0120	Cre01.g013800
kfl00139_0130	Cre06.g273250
kfl00139_0140	Cre06.g262050
kfl00139_0150	Cre04.g218650
kfl00139_0160	Cre12.g510100
kfl00139_0170	Cre09.g399439
kfl00139_0190	Cre10.g446900
kfl00139_0210	Cre01.g050350
kfl00139_0220	Cre13.g578650
kfl00139_0250	Cre06.g259600
kfl00139_0280	Cre16.g648600
kfl00139_0300	Cre10.g435300
kfl00139_0310	Cre06.g294650
kfl00139_0330	Cre02.g092150
kfl00140_0010	Cre05.g239850
kfl00140_0020	Cre17.g743547
kfl00140_0030	Cre13.g572800
kfl00140_0050	Cre08.g358572
kfl00140_0060	Cre03.g198950
kfl00140_0070	Cre01.g026550
kfl00140_0080	Cre07.g320850
kfl00140_0090	Cre16.g695100
kfl00140_0100	Cre09.g392542
kfl00140_0120	Cre05.g234500
kfl00140_0130	Cre01.g025900
kfl00140_0140	Cre12.g520950
kfl00140_0150	Cre10.g453807
kfl00140_0160	Cre06.g261900
kfl00140_0170	Cre16.g667350
kfl00140_0180	Cre03.g150800
kfl00140_0190	Cre17.g717400
kfl00140_0200	Cre11.g475850
kfl00140_0250	Cre13.g567050
kfl00141_0010	Cre02.g088450
kfl00141_0040	Cre02.g095350
kfl00141_0060	Cre12.g536450
kfl00141_0070	Cre08.g376350
kfl00141_0080	Cre12.g530800
kfl00141_0100	Cre13.g580750
kfl00141_0110	Cre12.g494400
kfl00141_0120	Cre12.g486250
kfl00141_0130	Cre12.g486250
kfl00141_0140	Cre14.g619613
kfl00141_0150	Cre01.g041050
kfl00141_0170	Cre02.g144006
kfl00141_0225	Cre06.g274950
kfl00141_0250	Cre14.g620450
kfl00141_0260	Cre16.g657000
kfl00141_0270	Cre03.g187250
kfl00141_0280	Cre01.g010900
kfl00141_0310	Cre02.g143850
kfl00142_0010	Cre02.g098200
kfl00142_0020	Cre10.g466300
kfl00142_0030	Cre01.g023350
kfl00142_0040	Cre01.g044000
kfl00142_0050	Cre09.g394658
kfl00142_0070	Cre12.g516200
kfl00142_0080	Cre12.g508150
kfl00142_0090	Cre02.g102350
kfl00142_0100	Cre01.g039250
kfl00142_0110	Cre01.g027100
kfl00142_0120	Cre03.g168700
kfl00142_0130	Cre12.g518107
kfl00142_0160	Cre12.g505350
kfl00142_0190	Cre06.g286250
kfl00142_0210	Cre09.g398141
kfl00142_0215	Cre05.g235400
kfl00143_0010	Cre10.g434400
kfl00143_0030	Cre05.g248550
kfl00143_0040	Cre01.g028900
kfl00143_0050	Cre06.g280600
kfl00143_0060	Cre08.g385350
kfl00143_0080	Cre12.g521100
kfl00143_0090	Cre06.g281800
kfl00143_0130	Cre06.g303300
kfl00143_0140	Cre13.g568650
kfl00143_0150	Cre06.g251650
kfl00143_0160	Cre12.g502400
kfl00144_0010	Cre12.g499650
kfl00144_0020	Cre01.g010550
kfl00144_0030	Cre10.g431450
kfl00144_0040	Cre09.g416550
kfl00144_0050	Cre06.g278263
kfl00144_0080	Cre16.g673553
kfl00144_0120	Cre01.g007051
kfl00144_0130	Cre02.g142000
kfl00144_0150	Cre06.g311400
kfl00144_0170	Cre17.g709950
kfl00144_0180	Cre09.g392430
kfl00144_0210	Cre03.g185950
kfl00144_0220	Cre03.g199900
kfl00144_0240	Cre03.g202550
kfl00144_0250	Cre08.g379550
kfl00144_0270	Cre12.g498500
kfl00144_0280	Cre17.g697650
kfl00144_0290	Cre11.g467639
kfl00144_0300	Cre11.g467639
kfl00144_0310	Cre04.g232602
kfl00144_0320	Cre17.g742500
kfl00144_0330	Cre13.g578501
kfl00144_0340	Cre10.g451400
kfl00145_0020	Cre14.g609700
kfl00145_0030	Cre02.g074900
kfl00145_0050	Cre02.g103950
kfl00145_0060	Cre13.g602850
kfl00145_0070	Cre02.g088800
kfl00145_0080	Cre08.g358532
kfl00145_0160	Cre07.g324550
kfl00145_0170	Cre07.g324550
kfl00145_0180	Cre09.g416200
kfl00145_0210	Cre01.g029450
kfl00146_0040	Cre13.g588600
kfl00146_0060	Cre17.g715400
kfl00146_0100	Cre16.g686846
kfl00146_0120	Cre12.g557400
kfl00146_0130	Cre03.g186550
kfl00146_0140	Cre16.g659400
kfl00146_0150	Cre01.g028550
kfl00146_0160	Cre10.g437150
kfl00146_0190	Cre12.g555450
kfl00146_0200	Cre17.g726800
kfl00146_0210	Cre07.g334800
kfl00146_0220	Cre01.g037150
kfl00146_0230	Cre01.g031250
kfl00146_0240	Cre09.g404400
kfl00146_0250	Cre03.g146187
kfl00147_0010	Cre12.g505800
kfl00147_0015	Cre12.g505800
kfl00147_0020	Cre12.g513600
kfl00147_0030	Cre09.g407700
kfl00147_0040	Cre12.g512500
kfl00147_0050	Cre10.g430950
kfl00147_0070	Cre01.g049450
kfl00147_0080	Cre01.g005050
kfl00147_0100	Cre06.g249250
kfl00147_0110	Cre17.g735400
kfl00147_0120	Cre12.g547400
kfl00147_0140	Cre09.g396363
kfl00147_0150	Cre03.g145127
kfl00147_0160	Cre01.g005450
kfl00147_0180	Cre13.g604300
kfl00147_0190	Cre02.g146250
kfl00147_0200	Cre12.g514700
kfl00147_0210	Cre14.g633400
kfl00147_0220	Cre13.g580700
kfl00147_0240	Cre16.g683750
kfl00147_0250	Cre06.g253404
kfl00147_0260	Cre17.g701500
kfl00147_0270	Cre09.g398141
kfl00147_0280	Cre11.g467733
kfl00148_0020	Cre01.g016542
kfl00148_0030	Cre11.g467526
kfl00148_0040	Cre13.g587000
kfl00148_0050	Cre10.g457500
kfl00148_0060	Cre11.g483200
kfl00148_0070	Cre06.g267250
kfl00148_0080	Cre03.g188250
kfl00148_0110	Cre03.g194800
kfl00148_0120	Cre16.g694202
kfl00148_0130	Cre16.g694202
kfl00148_0150	Cre03.g204800
kfl00148_0160	Cre13.g602650
kfl00148_0170	Cre05.g247150
kfl00148_0190	Cre03.g199150
kfl00148_0200	Cre10.g451100
kfl00148_0220	Cre10.g459250
kfl00148_0230	Cre03.g150950
kfl00148_0240	Cre03.g183350
kfl00148_0250	Cre16.g695700
kfl00148_0270	Cre12.g508150
kfl00148_0280	Cre16.g671937
kfl00149_0030	Cre16.g650050
kfl00149_0040	Cre06.g311150
kfl00149_0050	Cre12.g492700
kfl00149_0060	Cre03.g185700
kfl00149_0080	Cre11.g467597
kfl00149_0085	Cre16.g655450
kfl00149_0090	Cre17.g733300
kfl00149_0100	Cre08.g379550
kfl00150_0030	Cre06.g276050
kfl00150_0040	Cre01.g034350
kfl00150_0060	Cre05.g245450
kfl00150_0080	Cre02.g087700
kfl00150_0090	Cre11.g467681
kfl00150_0100	Cre06.g280650
kfl00150_0110	Cre08.g379200
kfl00150_0120	Cre03.g194100
kfl00150_0140	Cre12.g536000
kfl00150_0160	Cre03.g207150
kfl00150_0170	Cre07.g330300
kfl00150_0180	Cre11.g467758
kfl00150_0190	Cre12.g556400
kfl00150_0200	Cre12.g532050
kfl00150_0210	Cre03.g181200
kfl00150_0230	Cre02.g143850
kfl00150_0250	Cre17.g729950
kfl00150_0260	Cre17.g714200
kfl00151_0030	Cre13.g577450
kfl00151_0050	Cre06.g279350
kfl00151_0060	Cre17.g724900
kfl00151_0090	Cre12.g557250
kfl00151_0120	Cre17.g724900
kfl00151_0130	Cre17.g745697
kfl00151_0140	Cre13.g584850
kfl00151_0150	Cre01.g015400
kfl00151_0160	Cre10.g437150
kfl00151_0170	Cre05.g242950
kfl00151_0180	Cre12.g511250
kfl00151_0190	Cre12.g520850
kfl00151_0200	Cre01.g041900
kfl00151_0210	Cre09.g387208
kfl00151_0220	Cre19.g750647
kfl00151_0240	Cre02.g118600
kfl00151_0250	Cre17.g724900
kfl00151_0260	Cre01.g034950
kfl00151_0270	Cre17.g715100
kfl00151_0280	Cre13.g584850
kfl00151_0290	Cre13.g604600
kfl00151_0300	Cre03.g182800
kfl00151_0310	Cre05.g237650
kfl00151_0320	Cre08.g379500
kfl00152_0010	Cre02.g092050
kfl00152_0020	Cre16.g691900
kfl00152_0030	Cre02.g118050
kfl00152_0040	Cre10.g442650
kfl00152_0050	Cre09.g387100
kfl00152_0060	Cre03.g151700
kfl00152_0070	Cre02.g107800
kfl00152_0120	Cre09.g397364
kfl00152_0140	Cre09.g387550
kfl00152_0160	Cre13.g571200
kfl00152_0200	Cre06.g277550
kfl00152_0220	Cre03.g151400
kfl00152_0230	Cre03.g158750
kfl00152_0240	Cre02.g091193
kfl00152_0250	Cre07.g340950
kfl00153_0010	Cre02.g142627
kfl00153_0020	Cre01.g024750
kfl00153_0030	Cre12.g532400
kfl00153_0040	Cre12.g532400
kfl00153_0050	Cre06.g252401
kfl00153_0060	Cre09.g391282
kfl00153_0070	Cre16.g654700
kfl00153_g9	Cre17.g731200
kfl00153_0140	Cre08.g370500
kfl00153_0160	Cre05.g235750
kfl00153_0175	Cre06.g302700
kfl00153_0180	Cre06.g289450
kfl00153_0200	Cre16.g672041
kfl00153_0210	Cre02.g141666
kfl00153_0220	Cre03.g205400
kfl00154_0020	Cre01.g003487
